Frequency (Hz),Magnitude
0.0,1.7763568394002505e-15
16.666666666666664,1.0560063201644756
33.33333333333333,1.0584763766205303
49.99999999999999,1.1748090182325628
66.66666666666666,0.6324521400277145
83.33333333333331,1.1719818457711217
99.99999999999999,1.044244172735072
116.66666666666666,0.8662664804700159
133.33333333333331,0.5020024387808281
149.99999999999997,0.6052653944329642
166.66666666666663,1.0595507106738271
183.33333333333331,0.5646974563431163
199.99999999999997,0.3666279096093081
216.66666666666663,0.49874955187118086
233.33333333333331,0.9433880898736003
249.99999999999997,0.9371137821682112
266.66666666666663,0.5213036983933043
283.3333333333333,1.254914736300719
299.99999999999994,0.4563217853756011
316.66666666666663,1.7703808434382045
333.33333333333326,1.9909787999810273
349.99999999999994,2.7889382960396083
366.66666666666663,2.6556334270805655
383.33333333333326,1.6067840157861357
399.99999999999994,0.7483908105434417
416.66666666666663,1.1056528687661176
433.33333333333326,0.72992582420763
449.99999999999994,0.19870480312212976
466.66666666666663,0.2788152635318756
483.33333333333326,0.5440592863362519
499.99999999999994,0.7876731742042259
516.6666666666666,0.6174643416905325
533.3333333333333,1.5969738447614588
549.9999999999999,0.5486760294528706
566.6666666666666,1.9714919825776425
583.3333333333333,1.6119524724727106
599.9999999999999,0.8971358228810331
616.6666666666666,0.8311877767880351
633.3333333333333,1.2685673434862816
649.9999999999999,1.0640938676053204
666.6666666666665,0.3938410462671705
683.3333333333333,1.1693071494303986
699.9999999999999,1.1847456447859277
716.6666666666665,1.7044592795557763
733.3333333333333,0.6280171923226978
749.9999999999999,0.9455095028369512
766.6666666666665,0.2239216483388058
783.3333333333333,1.5130576405460858
799.9999999999999,1.18561888045271
816.6666666666665,0.30832629799547434
833.3333333333333,1.4611388358599982
849.9999999999999,1.0759997050903327
866.6666666666665,0.5638699011519542
883.3333333333333,0.611821034236468
899.9999999999999,0.6342234307951038
916.6666666666665,0.5483504160784511
933.3333333333333,0.24856483765643358
949.9999999999999,1.9956104415230806
966.6666666666665,1.1621556861206832
983.3333333333331,1.0895452385776354
999.9999999999999,0.5647066120166924
1016.6666666666665,2.159760297559364
1033.3333333333333,2.8116672797021978
1049.9999999999998,2.61589939850675
1066.6666666666665,3.676129770267248
1083.3333333333333,0.26138717690367413
1099.9999999999998,0.5886421841530075
1116.6666666666665,1.138955692731104
1133.3333333333333,0.39939694639629475
1149.9999999999998,1.5964186283105484
1166.6666666666665,1.2583876027242142
1183.3333333333333,0.9312289294556625
1199.9999999999998,2.317582278030166
1216.6666666666665,0.7649485451504283
1233.3333333333333,1.4212131485775785
1249.9999999999998,0.593632160115259
1266.6666666666665,2.316812067710157
1283.3333333333333,1.3110134771575186
1299.9999999999998,1.394301969790288
1316.6666666666665,1.7715462997626674
1333.333333333333,0.41658340418343787
1349.9999999999998,1.528867091927178
1366.6666666666665,0.515738389977664
1383.333333333333,2.048321699655901
1399.9999999999998,1.0512053219527153
1416.6666666666665,1.415217762592001
1433.333333333333,0.6585464773538363
1449.9999999999998,1.973536487081579
1466.6666666666665,1.3369934542168975
1483.333333333333,1.6261591199668979
1499.9999999999998,0.8167016905813606
1516.6666666666665,0.8198978840124761
1533.333333333333,1.5666940320134874
1549.9999999999998,0.2935164287568851
1566.6666666666665,3.3523511626435076
1583.333333333333,0.08938099323442167
1599.9999999999998,0.6788743536390407
1616.6666666666665,0.8012585251712991
1633.333333333333,0.8513510793738969
1649.9999999999998,2.3614304961292927
1666.6666666666665,1.7538258348599054
1683.333333333333,1.8198724992023105
1699.9999999999998,2.2203996407991244
1716.6666666666665,1.8891017262765488
1733.333333333333,3.8287235247615614
1749.9999999999998,2.24243557158963
1766.6666666666665,4.320985263929932
1783.333333333333,1.5701459712283725
1799.9999999999998,0.5707523641582647
1816.6666666666665,1.6908722314139377
1833.333333333333,0.7290324821054556
1849.9999999999998,2.8616300606780984
1866.6666666666665,2.041683092612543
1883.333333333333,0.7565949377623707
1899.9999999999998,4.276056866203618
1916.6666666666663,0.8429379848712695
1933.333333333333,2.1225984502407633
1949.9999999999998,1.147596302831645
1966.6666666666663,3.348490145825167
1983.333333333333,4.073332067281474
1999.9999999999998,1.5134739938375554
2016.6666666666663,2.3312000963621506
2033.333333333333,0.8750910755329204
2049.9999999999995,3.8247329019491403
2066.6666666666665,1.6831445605163042
2083.333333333333,0.5405753551591825
2099.9999999999995,0.5283442471642292
2116.6666666666665,2.3663521301572525
2133.333333333333,2.345737272023625
2149.9999999999995,0.9218999752953946
2166.6666666666665,3.23553576669361
2183.333333333333,0.9598114646137135
2199.9999999999995,2.901873824029129
2216.6666666666665,2.3633845529182302
2233.333333333333,1.8516442540830924
2249.9999999999995,0.8396270538734872
2266.6666666666665,2.6201123620845994
2283.333333333333,0.9275551274249724
2299.9999999999995,0.15769683281786281
2316.6666666666665,2.7524175931554824
2333.333333333333,1.2244005745789421
2349.9999999999995,2.4205734897092337
2366.6666666666665,3.017656759002723
2383.333333333333,4.877580070751681
2399.9999999999995,1.6752053505382036
2416.6666666666665,2.729695566706929
2433.333333333333,4.097875318644727
2449.9999999999995,1.6029727879886724
2466.6666666666665,3.5040002983997365
2483.333333333333,2.0461784616933034
2499.9999999999995,0.8432155752115346
2516.6666666666665,1.6459078253197617
2533.333333333333,2.3367505883129303
2549.9999999999995,0.5886063405845313
2566.6666666666665,3.0571895035597594
2583.333333333333,2.2219392997810092
2599.9999999999995,1.9462995588978276
2616.6666666666665,1.377191048080705
2633.333333333333,1.6785335412286735
2649.9999999999995,1.2164737413569522
2666.666666666666,4.325020269268674
2683.333333333333,2.9097007912504464
2699.9999999999995,3.4459780759597125
2716.666666666666,3.9176375852530936
2733.333333333333,3.2630747298153784
2749.9999999999995,1.0456547928640836
2766.666666666666,1.9499501351470994
2783.333333333333,1.4581769341176152
2799.9999999999995,2.7522842428720256
2816.666666666666,2.5899712039003693
2833.333333333333,3.2092992226038213
2849.9999999999995,1.0794295495845116
2866.666666666666,2.4870574483951176
2883.333333333333,1.3787533880056226
2899.9999999999995,0.9929759162218594
2916.666666666666,1.1611285530875328
2933.333333333333,1.1877065762023062
2949.9999999999995,2.7018097924352453
2966.666666666666,6.3461103309089575
2983.333333333333,2.6363234850042936
2999.9999999999995,2.136594050837368
3016.666666666666,1.2152345466884218
3033.333333333333,2.0782622820882173
3049.9999999999995,1.358169645678421
3066.666666666666,5.015375195416402
3083.333333333333,4.1457791762062906
3099.9999999999995,1.468961745369162
3116.666666666666,3.2365130295924485
3133.333333333333,5.374108899055694
3149.9999999999995,2.957040768043666
3166.666666666666,3.2367051710931296
3183.333333333333,2.578035577488067
3199.9999999999995,2.7774754223184672
3216.666666666666,0.4021825791111566
3233.333333333333,2.300626175601099
3249.9999999999995,2.1804531499789173
3266.666666666666,5.748286280734581
3283.333333333333,4.230045356734357
3299.9999999999995,0.5068726227725656
3316.666666666666,7.006097017147032
3333.333333333333,2.029041152860138
3349.9999999999995,1.1498919678884438
3366.666666666666,4.217416083771903
3383.333333333333,4.072710210525105
3399.9999999999995,2.931988514631747
3416.666666666666,3.2144162961553286
3433.333333333333,3.0740057686940165
3449.9999999999995,2.139235273969165
3466.666666666666,1.9671370703737827
3483.333333333333,2.5618129113506485
3499.9999999999995,2.765019856208829
3516.666666666666,1.501103872514139
3533.333333333333,6.191359896960135
3549.9999999999995,1.089989418945297
3566.666666666666,2.88016117198648
3583.333333333333,1.5341495726166792
3599.9999999999995,2.1423289652101762
3616.666666666666,1.7502631267624467
3633.333333333333,1.5949194690443025
3649.9999999999995,4.266532003831308
3666.666666666666,5.834665587169916
3683.333333333333,5.103686450491091
3699.9999999999995,2.23979957056235
3716.666666666666,2.3923332786243487
3733.333333333333,4.29444738824897
3749.9999999999995,4.058249602578631
3766.666666666666,8.538427645606724
3783.3333333333326,3.1898192124705953
3799.9999999999995,2.9677632391596327
3816.666666666666,4.5595664789739345
3833.3333333333326,3.1675579128272866
3849.9999999999995,2.9162625312764545
3866.666666666666,0.9534268406119764
3883.3333333333326,0.81192967661131
3899.9999999999995,2.649844746010253
3916.666666666666,3.1133356952008677
3933.3333333333326,4.508451464888288
3949.9999999999995,3.1119163992055285
3966.666666666666,2.4938379824448687
3983.3333333333326,2.824487222366128
3999.9999999999995,2.439707526844184
4016.666666666666,4.5092254262818665
4033.3333333333326,1.855919582747116
4049.9999999999995,1.7183127141272452
4066.666666666666,2.6964345025195544
4083.3333333333326,3.6307188491036557
4099.999999999999,7.67887548938987
4116.666666666666,6.752793586014791
4133.333333333333,6.295854239707283
4149.999999999999,1.5830167541875488
4166.666666666666,1.5103933183632203
4183.333333333333,5.6232486495080485
4199.999999999999,3.3626906284826172
4216.666666666666,3.1465910824847882
4233.333333333333,3.377999355194972
4249.999999999999,1.4928978727697393
4266.666666666666,0.2639799834112636
4283.333333333333,4.636371437069994
4299.999999999999,2.1780976958623786
4316.666666666666,1.684201319778909
4333.333333333333,0.46106490951598467
4349.999999999999,2.8391815501897004
4366.666666666666,3.948065760038962
4383.333333333333,4.279702679490136
4399.999999999999,2.2752993525290583
4416.666666666666,3.6694760496014625
4433.333333333333,1.926037575434326
4449.999999999999,5.420593844055895
4466.666666666666,6.373396335562515
4483.333333333333,0.8433217806328416
4499.999999999999,4.06066763793832
4516.666666666666,6.517557837593367
4533.333333333333,0.9299213227775635
4549.999999999999,6.921402419695452
4566.666666666666,1.3074749007422644
4583.333333333333,2.2019441343939046
4599.999999999999,2.3993307529229884
4616.666666666666,3.404702185916677
4633.333333333333,1.9613165851009737
4649.999999999999,2.3788952281542795
4666.666666666666,3.2489567846070577
4683.333333333333,2.7464140463479056
4699.999999999999,4.600793804411826
4716.666666666666,6.864885628444682
4733.333333333333,2.4269005445276033
4749.999999999999,2.801309731588521
4766.666666666666,1.508933631926277
4783.333333333333,8.039955201305858
4799.999999999999,6.928994071068228
4816.666666666666,5.42493372433036
4833.333333333333,4.29684645120792
4849.999999999999,2.3156842148034795
4866.666666666666,1.7078327972637828
4883.333333333333,1.9457902846297657
4899.999999999999,3.1221828444692403
4916.666666666666,4.314550111082517
4933.333333333333,2.4601164248556
4949.999999999999,5.383258849446773
4966.666666666666,1.5824004630803492
4983.333333333333,3.981721419289363
4999.999999999999,2.126405417600323
5016.666666666666,3.922393521416691
5033.333333333333,2.3694641298830463
5049.999999999999,4.353836376459187
5066.666666666666,3.1399665221071023
5083.333333333333,5.4109763815908005
5099.999999999999,1.4001000878524266
5116.666666666666,1.2045983422478719
5133.333333333333,1.0174899311774819
5149.999999999999,2.0437727978853872
5166.666666666666,4.042650014600096
5183.333333333333,6.289224599057799
5199.999999999999,6.965496562503467
5216.666666666666,7.851789010223545
