Frequency (Hz),Magnitude
0.0,1.7763568394002505e-15
16.666666666666664,1.4881827002112142
33.33333333333333,1.2065646962463383
49.99999999999999,0.5453753837236696
66.66666666666666,0.8677914645177842
83.33333333333331,1.5662892198770535
99.99999999999999,1.3429004016325654
116.66666666666666,0.7866115576929007
133.33333333333331,0.4768568257763349
149.99999999999997,0.7842579231999007
166.66666666666663,0.24497460482545574
183.33333333333331,0.3003398140388425
199.99999999999997,0.7947742229343104
216.66666666666663,0.559865435108616
233.33333333333331,1.1597856562009115
249.99999999999997,0.5150003169544531
266.66666666666663,1.1990453946402555
283.3333333333333,0.5041862219686442
299.99999999999994,0.369507002822099
316.66666666666663,1.5567198569064076
333.33333333333326,0.6203449819761764
349.99999999999994,1.4227665612665938
366.66666666666663,0.06430171791466677
383.33333333333326,1.3568868012262605
399.99999999999994,0.5888270969708852
416.66666666666663,0.32271583865893
433.33333333333326,1.12028591648276
449.99999999999994,0.7350110214652675
466.66666666666663,0.9981011651624258
483.33333333333326,0.6411046265284557
499.99999999999994,2.5334237755756908
516.6666666666666,0.7798346120564432
533.3333333333333,0.6060004592412405
549.9999999999999,0.4961681950828581
566.6666666666666,1.87756336409493
583.3333333333333,1.7562545921944774
599.9999999999999,0.8966478697176471
616.6666666666666,0.4329584993709966
633.3333333333333,1.186485959598448
649.9999999999999,1.1478516102304062
666.6666666666665,0.8216173427342529
683.3333333333333,1.280920263182027
699.9999999999999,0.8624781679442944
716.6666666666665,0.11439087788184152
733.3333333333333,0.275239088285259
749.9999999999999,1.266416217036155
766.6666666666665,1.2193614706335079
783.3333333333333,0.7643070502568493
799.9999999999999,0.43078667099678214
816.6666666666665,0.8945075457426911
833.3333333333333,0.45993645069437644
849.9999999999999,0.47694601452316
866.6666666666665,0.6734149280402746
883.3333333333333,0.6793782153688195
899.9999999999999,0.48441778059780405
916.6666666666665,0.7917614549775235
933.3333333333333,1.1371439126283116
949.9999999999999,0.39720290037981903
966.6666666666665,0.6753892697641126
983.3333333333331,1.8849975265992087
999.9999999999999,0.5543492458707365
1016.6666666666665,1.2446667114791872
1033.3333333333333,0.3238831345709483
1049.9999999999998,0.3579143473335793
1066.6666666666665,0.4948378652283727
